country,currency,estimateCurrency,exchange,finnhubIndustry,ipo,logo,marketCapitalization,name,phone,shareOutstanding,ticker,weburl,Symbol
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools & Services,1997-11-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MTD.png,28328.854409496547,Mettler-Toledo International Inc,16144384511.0,21.1,MTD,https://www.mt.com/,MTD
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Hotels, Restaurants & Leisure",1989-12-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MGM.png,10167.83720639356,MGM Resorts International,17026937120.0,297.74,MGM,https://www.mgmresorts.com/,MGM
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1993-03-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MCHP.png,28064.155474438667,Microchip Technology Inc,14807927200.0,537.01,MCHP,https://www.microchip.com/,MCHP
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1984-06-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MU.png,100186.33265443228,Micron Technology Inc,12083684000.0,1114.17,MU,https://www.micron.com/,MU
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1986-03-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MSFT.png,3054771.838183953,Microsoft Corp,14258828080.0,7434.88,MSFT,https://www.microsoft.com/en-us,MSFT
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1994-01-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959045286.png,17833.59443,Mid-America Apartment Communities Inc,19016826600.0,116.88,MAA,https://www.maac.com/,MAA
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2018-12-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MRNA.png,14065.090304424148,Moderna Inc,16177146500.0,384.82,MRNA,https://www.modernatx.com/,MRNA
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1992-04-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MHK.png,7513.955621635979,Mohawk Industries Inc,16783555814.0,63.12,MHK,https://mohawkind.com/,MHK
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,2003-07-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MOH.png,18610.5924674803,Molina Healthcare Inc,15624353666.0,57.2,MOH,https://www.molinahealthcare.com/,MOH
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Beverages,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TAP.png,11005.165190369316,Molson Coors Beverage Co,13032796565.0,196.13,TAP,https://www.molsoncoors.com/,TAP
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,2001-06-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MDLZ.png,76768.32204050475,Mondelez International Inc,18479434000.0,1337.19,MDLZ,https://www.mondelezinternational.com/,MDLZ
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,2004-11-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MPWR.png,30671.887397692895,Monolithic Power Systems Inc,14252969956.0,48.78,MPWR,https://www.monolithicpower.com/,MPWR
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Beverages,1985-12-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MNST.png,46194.685563744606,Monster Beverage Corp,19517396200.0,972.52,MNST,https://monsterbevcorp.com/,MNST
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1998-06-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MCO.png,89960.3629244343,Moody's Corp,12125530300.0,181.2,MCO,https://www.moodys.com/,MCO
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1986-03-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MS.png,220969.63731269725,Morgan Stanley,12127614000.0,1611.04,MS,https://www.morganstanley.com/,MS
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,2004-10-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MOS.png,8595.481472594476,Mosaic Co,18137754200.0,317.65,MOS,https://www.mosaicco.com/,MOS
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Communications,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MSI.png,79109.87378766482,Motorola Solutions Inc,18475765000.0,167.12,MSI,https://www.motorolasolutions.com,MSI
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2007-11-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MSCI.png,45645.79760388754,MSCI Inc,12128043990.0,78.37,MSCI,https://www.msci.com/,MSCI
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2002-07-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NDAQ.png,47084.142906388144,Nasdaq Inc,12124018700.0,574.76,NDAQ,https://www.nasdaq.com,NDAQ
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1995-11-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NTAP.png,24339.84513677674,NetApp Inc,14088226000.0,203.31,NTAP,https://www.netapp.com/,NTAP
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2002-05-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NFLX.png,418748.5201578926,Netflix Inc,14085403700.0,427.46,NFLX,https://www.netflix.com/,NFLX
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals & Mining,1940-01-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NEM.png,49089.98435179214,Newmont Corporation,13038637414.0,1138.45,NEM,https://newmont.com/,NEM
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2013-06-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NWSA.png,16637.397678307254,News Corp,12124163400.0,568.68,NWSA,https://newscorp.com/,NWSA
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2013-06-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NWSA.png,16637.397678307254,News Corp,12124163400.0,568.68,NWSA,https://newscorp.com/,NWS
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1950-02-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NEE.png,146107.53765485957,Nextera Energy Inc,15616946333.0,2056.4,NEE,https://www.nexteraenergy.com/,NEE
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",1980-12-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NKE.png,113287.03888481976,Nike Inc,15036713173.0,1488.5,NKE,https://about.nike.com/,NKE
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1962-12-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NI.png,17541.551855915284,NiSource Inc,12196475200.0,466.78,NI,https://www.nisource.com/,NI
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,1980-03-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NDSN.png,12367.4967274718,Nordson Corp,14408921580.0,57.02,NDSN,https://www.nordson.com/,NDSN
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Road & Rail,1982-06-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NSC.png,56632.31100191303,Norfolk Southern Corp,14704636807.0,226.24,NSC,http://www.nscorp.com/,NSC
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NTRS.png,21966.573307441624,Northern Trust Corp,13126306000.0,198.22,NTRS,https://www.northerntrust.com/,NTRS
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,1951-12-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NOC.png,70604.57206571818,Northrop Grumman Corp,17032802900.0,145.7,NOC,https://www.northropgrumman.com,NOC
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Hotels, Restaurants & Leisure",2013-01-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NCLH.png,12162.331257007409,Norwegian Cruise Line Holdings Ltd,13054364000.0,439.71,NCLH,https://www.nclhltd.com/,NCLH
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,2004-02-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NRG.png,20799.515956335417,NRG Energy Inc,17135373000.0,202.57,NRG,https://www.nrg.com/,NRG
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals & Mining,1972-07-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NUE.png,30830.935588754965,Nucor Corp,17043667000.0,234.81,NUE,https://nucor.com/,NUE
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1999-01-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NVDA.png,2857003.3927382627,NVIDIA Corp,14084862000.0,24490.0,NVDA,https://www.nvidia.com/,NVDA
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1987-06-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NVR.png,23706.740401662635,NVR Inc,17039564000.0,3.06,NVR,https://www.nvrinc.com/,NVR
NL,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,2010-08-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NXPI.png,52033.272370497965,NXP Semiconductors NV,31402728686.0,254.16,NXPI,https://www.nxp.com/,NXPI
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,1993-04-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ORLY.png,75977.05446406684,O'Reilly Automotive Inc,14178295878.0,57.73,ORLY,https://corporate.oreillyauto.com/,ORLY
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1964-03-03,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OXY.png,43510.96997839507,Occidental Petroleum Corp,17132157000.0,938.34,OXY,https://www.oxy.com/,OXY
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Road & Rail,1991-10-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ODFL.png,38867.22511454044,Old Dominion Freight Line Inc,13368895000.0,213.5,ODFL,https://www.odfl.com/,ODFL
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OMC.png,17243.142188305566,Omnicom Group Inc,12124153600.0,196.41,OMC,https://www.omnicomgroup.com/,OMC
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,2000-04-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ON.png,21400.57860882766,ON Semiconductor Corp,16022446600.0,425.8,ON,https://www.onsemi.com/,ON
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1954-05-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OKE.png,60916.560322319434,ONEOK Inc,19185887000.0,584.25,OKE,https://www.oneok.com/,OKE
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,1986-03-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ORCL.png,471566.7840507773,Oracle Corp,17378671000.0,2796.96,ORCL,https://www.oracle.com/,ORCL
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,2020-03-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OTIS.png,37768.99340519755,Otis Worldwide Corp,18606743000.0,399.46,OTIS,https://www.otis.com/,OTIS
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PCAR.png,57216.91619778093,Paccar Inc,14254687400.0,524.3,PCAR,https://www.paccar.com/,PCAR
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,2000-01-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PKG.png,18973.98950814145,Packaging Corp of America,18474823000.0,89.8,PKG,https://www.packagingcorp.com/,PKG
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,2020-09-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PLTR.png,190761.48071953427,Palantir Technologies Inc,17203583679.0,2277.02,PLTR,https://www.palantir.com/,PLTR
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2012-07-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PANW.png,119946.79904071956,Palo Alto Networks Inc,14087534000.0,656.2,PANW,https://www.paloaltonetworks.com/,PANW
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,1990-06-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PARA.png,7635.53237704136,Paramount Global,12122586000.0,666.98,PARA,https://www.paramount.com/,PARA
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,1964-12-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PH.png,89559.81096796482,Parker-Hannifin Corp,12168963000.0,128.72,PH,https://www.parker.com/us/en/home.html,PH
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Professional Services,1983-08-26,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PAYX.png,53512.569725607515,Paychex Inc,15853856666.0,360.06,PAYX,https://www.paychex.com/,PAYX
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Professional Services,2014-04-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PAYC.png,11470.094503740604,Paycom Software Inc,14057226900.0,57.66,PAYC,https://www.paycom.com/,PAYC
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2015-07-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PYPL.png,89737.25148634751,PayPal Holdings Inc,14089671000.0,1002.54,PYPL,https://www.paypal.com/,PYPL
GB,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PNR.png,16957.673528322335,Pentair PLC,447635451730.0,165.23,PNR,https://www.pentair.com/,PNR
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Beverages,1919-12-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PEP.png,206168.79242492135,PepsiCo Inc,19142532000.0,1371.99,PEP,https://www.pepsico.com/,PEP
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,1944-01-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PFE.png,148475.14670369535,Pfizer Inc,12127332323.0,5666.99,PFE,https://www.pfizer.com/,PFE
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1919-07-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PCG.png,33253.55171848434,PG&E Corp,14159731000.0,2671.25,PCG,https://www.pgecorp.com/,PCG
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Tobacco,2008-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PM.png,202734.71888714033,Philip Morris International Inc,12039052410.0,1554.83,PM,https://www.pmi.com/,PM
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,2012-04-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PSX.png,48674.91146363078,Phillips 66,18327653010.0,412.99,PSX,https://www.phillips66.com/,PSX
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1961-08-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PNW.png,9871.418396161684,Pinnacle West Capital Corp,16022501000.0,113.7,PNW,https://www.pinnaclewest.com/,PNW
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,1987-10-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PNC.png,78265.43881189787,PNC Financial Services Group Inc,18887622265.0,396.78,PNC,https://www.pnc.com/,PNC
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Distributors,1995-10-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/POOL.png,12843.74027254902,Pool Corp,19858925521.0,38.06,POOL,https://www.poolcorp.com/,POOL
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,1945-12-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PPG.png,25981.67938171581,PPG Industries Inc,14124343131.0,232.0,PPG,https://www.ppg.com/,PPG
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1948-09-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PPL.png,24950.7635768125,PPL Corp,16107745151.0,737.97,PPL,https://www.pplweb.com/,PPL
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,2001-10-26,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PFG.png,18519.932246849727,Principal Financial Group Inc,15152475111.0,228.73,PFG,https://www.principal.com/,PFG
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1950-03-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PG.png,395717.2039843448,Procter & Gamble Co,15139831100.0,2355.04,PG,https://us.pg.com/,PG
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,1987-01-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PGR.png,145820.20585851616,Progressive Corp,14404615000.0,585.81,PGR,https://www.progressive.com/,PGR
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1997-11-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959032636.png,113207.124044,Prologis Inc,14153949000.0,926.17,PLD,https://www.prologis.com/,PLD
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,2001-12-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PRU.png,42324.8407482312,Prudential Financial Inc,19738026000.0,357.0,PRU,https://www.prudential.com/,PRU
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1948-03-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PEG.png,41586.87483041932,Public Service Enterprise Group Inc,19734307000.0,498.23,PEG,https://corporate.pseg.com/,PEG
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1989-12-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PTC.png,22853.13646403081,PTC Inc,17813705000.0,120.13,PTC,https://www.ptc.com/,PTC
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1984-10-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950680574146.png,52288.559602,Public Storage,18182448080.0,175.11,PSA,https://www.publicstorage.com/,PSA
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1983-06-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PHM.png,22384.72012600677,Pultegroup Inc,14049786400.0,205.08,PHM,https://www.pultegroupinc.com/,PHM
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Construction,1998-02-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PWR.png,44552.12722493521,Quanta Services Inc,17136297600.0,147.61,PWR,https://www.quantaservices.com/,PWR
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1991-12-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/QCOM.png,188181.87906136175,Qualcomm Inc,18585871121.0,1111.0,QCOM,https://www.qualcomm.com/,QCOM
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1996-12-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/DGX.png,18134.11913035923,Quest Diagnostics Inc,19735202700.0,111.62,DGX,https://www.questdiagnostics.com/,DGX
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",1997-06-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/RL.png,15280.798472246695,Ralph Lauren Corp,12123187000.0,62.1,RL,https://investor.ralphlauren.com/,RL
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1983-07-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/RJF.png,33992.64032803074,Raymond James Financial Inc,17275671000.0,204.04,RJF,https://www.raymondjames.com/,RJF
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,1934-09-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/RTX.png,172925.64106414703,RTX Corp,17815223000.0,1331.02,RTX,https://www.rtx.com/,RTX
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1994-10-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959030586.png,47821.531761,Realty Income Corp,17607412111.0,875.21,O,https://www.realtyincome.com/,O
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,1993-10-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959048126.png,13118.130269,Regency Centers Corp,19045987000.0,181.51,REG,https://www.regencycenters.com/,REG
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1991-04-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/REGN.png,73279.82833076183,Regeneron Pharmaceuticals Inc,17813705000.0,109.89,REGN,https://www.regeneron.com/,REGN
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/RF.png,21858.17311624797,Regions Financial Corp,18007344667.0,908.86,RF,https://www.regions.com/,RF
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Commercial Services & Supplies,1998-07-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/RSG.png,69225.40158081698,Republic Services Inc,14806272700.0,313.15,RSG,https://www.republicservices.com/,RSG
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1995-06-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/RMD.png,35311.71556947668,Resmed Inc,18587462400.0,146.8,RMD,https://www.resmed.com/,RMD
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools & Services,1965-07-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PKI.png,15053.338412281932,Revvity Inc,17816636900.0,121.7,RVTY,https://www.revvity.com/,RVTY
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,1956-08-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ROK.png,30637.497941135654,Rockwell Automation Inc,14143822000.0,113.03,ROK,https://www.rockwellautomation.com/en-in.html,ROK
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Commercial Services & Supplies,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ROL.png,24045.744401478787,Rollins Inc,14048882000.0,484.31,ROL,https://www.rollins.com/,ROL
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1992-02-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ROP.png,61875.510685243615,Roper Technologies Inc,19415562601.0,107.23,ROP,https://www.ropertech.com/,ROP
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,1985-08-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ROST.png,48522.686542395255,Ross Stores Inc,19259654400.0,329.93,ROST,https://www.rossstores.com/,ROST
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Hotels, Restaurants & Leisure",1993-04-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/RCL.png,70138.7977922991,Royal Caribbean Cruises Ltd,13055396000.0,268.88,RCL,https://www.royalcaribbeangroup.com/,RCL
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1929-02-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SPGI.png,160853.29938741252,S&P Global Inc,12124381000.0,310.3,SPGI,https://www.spglobal.com/,SPGI
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,2004-06-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CRM.png,324652.69159789785,Salesforce Inc,14159017000.0,957.0,CRM,https://www.salesforce.com/,CRM
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,1999-06-16,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950521363966.png,21242.167266,SBA Communications Corp,15619957670.0,107.52,SBAC,https://sbasite.com/,SBAC
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1962-02-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SLB.png,56258.14802207745,Schlumberger NV,17135132000.0,1412.15,SLB,https://www.slb.com/,SLB
SG,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2002-12-11,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/STX.png,19790.407640437115,Seagate Technology Holdings PLC,6564125172.0,211.53,STX,https://investors.seagate.com/overview/default.aspx,STX
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1998-06-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SRE.png,52312.44267768033,Sempra,16196962000.0,633.4,SRE,https://www.sempra.com/,SRE
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,2012-06-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NOW.png,210313.64100852888,ServiceNow Inc,14085018550.0,206.0,NOW,https://www.servicenow.com/,NOW
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,1964-02-11,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SHW.png,90072.8158486204,Sherwin-Williams Co,12165662000.0,251.85,SHW,https://www.sherwin-williams.com/,SHW
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1993-12-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959049246.png,56725.321712,Simon Property Group Inc,13176361600.0,326.28,SPG,https://www.simon.com/,SPG
US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1998-06-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SWKS.png,13698.34942081095,Skyworks Solutions Inc,19492313000.0,159.92,SWKS,https://www.skyworksinc.com/,SWKS
US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,1965-10-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SJM.png,11267.322823068202,J M Smucker Co,13306823000.0,106.42,SJM,https://www.jmsmucker.com/,SJM
IE,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,2007-03-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950871067526.png,27751.31892259936,Smurfit WestRock PLC,35312027000.0,520.16,SW,https://www.smurfitwestrock.com/,SW
